imageName X Y Z Omega Phi Kappa
Elettra-Carroponte2024-4275_pt.jpg 93.431487 -23.185245 5.584738 -0.081901 -1.773701 -79.782030
Elettra-Carroponte2024-4276_pt.jpg 93.339526 -22.474388 5.583466 -0.135222 -1.797387 -78.937019
Elettra-Carroponte2024-4277_pt.jpg 93.237545 -21.764043 5.584032 -0.109051 -1.807164 -78.071267
Elettra-Carroponte2024-4278_pt.jpg 93.123215 -21.057577 5.587306 0.087567 -1.767385 -77.189804
Elettra-Carroponte2024-4279_pt.jpg 93.004583 -20.356498 5.589462 0.191222 -1.754337 -76.344303
Elettra-Carroponte2024-4280_pt.jpg 92.870060 -19.660799 5.595157 0.358845 -1.760483 -75.526084
Elettra-Carroponte2024-4281_pt.jpg 92.725348 -18.967552 5.601903 0.399368 -1.787808 -74.673570
Elettra-Carroponte2024-4282_pt.jpg 92.573715 -18.277681 5.609032 0.614086 -1.744521 -73.852899
Elettra-Carroponte2024-4283_pt.jpg 92.407427 -17.592815 5.613963 0.611873 -1.816006 -73.030979
Elettra-Carroponte2024-4284_pt.jpg 92.232434 -16.902442 5.611846 0.554989 -1.864713 -72.205238
Elettra-Carroponte2024-4285_pt.jpg 92.043715 -16.214460 5.607199 0.379729 -1.928159 -71.331874
Elettra-Carroponte2024-4286_pt.jpg 91.851346 -15.534670 5.603436 0.338267 -1.925933 -70.485110
Elettra-Carroponte2024-4287_pt.jpg 91.650388 -14.859903 5.598790 0.200142 -2.004750 -69.682206
Elettra-Carroponte2024-4288_pt.jpg 91.437123 -14.174805 5.596448 0.168505 -2.000259 -68.851119
Elettra-Carroponte2024-4289_pt.jpg 91.213349 -13.493379 5.595728 0.275113 -1.925890 -68.001922
Elettra-Carroponte2024-4290_pt.jpg 90.985131 -12.818232 5.595589 0.166797 -1.994914 -67.185155
Elettra-Carroponte2024-4291_pt.jpg 90.745796 -12.152105 5.595494 0.379731 -1.926158 -66.397396
Elettra-Carroponte2024-4292_pt.jpg 90.500339 -11.496508 5.598202 0.560193 -1.875773 -65.576641
Elettra-Carroponte2024-4293_pt.jpg 90.245585 -10.839997 5.600971 0.591736 -1.824489 -64.789341
Elettra-Carroponte2024-4294_pt.jpg 89.983971 -10.189903 5.603258 0.632799 -1.789326 -64.005028
Elettra-Carroponte2024-4295_pt.jpg 89.709956 -9.540877 5.602365 0.659167 -1.811712 -63.240526
Elettra-Carroponte2024-4499_pt.jpg -3.869203 -40.626677 5.654187 -0.401523 1.698524 106.724880
Elettra-Carroponte2024-4500_pt.jpg -3.654442 -41.484751 5.645538 -0.389410 1.740012 107.867906
Elettra-Carroponte2024-4501_pt.jpg -3.430359 -42.342842 5.640915 -0.261421 1.693666 108.876212
Elettra-Carroponte2024-4502_pt.jpg -3.192557 -43.185842 5.637464 -0.155399 1.696961 109.910730
Elettra-Carroponte2024-4503_pt.jpg -2.932540 -44.021705 5.637568 -0.272232 1.680116 110.924968
Elettra-Carroponte2024-4504_pt.jpg -2.658913 -44.867999 5.638006 -0.119092 1.742041 112.025649
Elettra-Carroponte2024-4505_pt.jpg -2.369424 -45.703777 5.641721 -0.341310 1.711251 113.020821
Elettra-Carroponte2024-4506_pt.jpg -2.065758 -46.534106 5.646550 -0.577712 1.650425 114.052109
Elettra-Carroponte2024-4507_pt.jpg -1.745997 -47.354808 5.653774 -0.669366 1.665484 115.097256
Elettra-Carroponte2024-4508_pt.jpg -1.413229 -48.171481 5.662754 -0.727952 1.683368 116.146065
Elettra-Carroponte2024-4509_pt.jpg -1.059833 -48.983557 5.665798 -0.887428 1.647838 117.168315
Elettra-Carroponte2024-4510_pt.jpg -0.747944 -49.676061 5.663074 -0.977561 1.533851 118.100649
Elettra-Carroponte2024-4891_pt.jpg -1.714252 -41.062361 5.944677 -1.728908 -2.176468 -82.355415
Elettra-Carroponte2024-4892_pt.jpg -1.495980 -41.872477 5.939189 -1.477955 -2.186147 -81.321461
Elettra-Carroponte2024-4893_pt.jpg -1.237064 -42.761890 5.935686 -1.406606 -2.218389 -80.165029
Elettra-Carroponte2024-4894_pt.jpg -0.955805 -43.656978 5.934568 -1.269619 -2.194364 -79.024708
Elettra-Carroponte2024-4895_pt.jpg -0.651009 -44.566408 5.936276 -1.178929 -2.178222 -77.840913
Elettra-Carroponte2024-4896_pt.jpg -0.322913 -45.480787 5.940627 -1.379727 -2.264567 -76.652187
Elettra-Carroponte2024-4897_pt.jpg 0.021723 -46.390297 5.947146 -1.425021 -2.319558 -75.455098
Elettra-Carroponte2024-4898_pt.jpg 0.385686 -47.290508 5.957372 -1.614717 -2.393114 -74.274457
Elettra-Carroponte2024-4899_pt.jpg 0.781896 -48.214773 5.964090 -1.575684 -2.402030 -73.057517
Elettra-Carroponte2024-4900_pt.jpg 1.196594 -49.131279 5.958152 -1.401526 -2.394064 -71.846404
Elettra-Carroponte2024-4901_pt.jpg 1.631298 -50.027577 5.952406 -1.269925 -2.373136 -70.643077
Elettra-Carroponte2024-4902_pt.jpg 2.079110 -50.922484 5.953120 -1.091806 -2.379754 -69.462776
Elettra-Carroponte2024-4903_pt.jpg 2.555319 -51.815350 5.955274 -0.983271 -2.336807 -68.310694
Elettra-Carroponte2024-4904_pt.jpg 3.047288 -52.697734 5.959590 -1.047045 -2.427103 -67.106354
Elettra-Carroponte2024-4905_pt.jpg 3.556070 -53.568641 5.966609 -1.114833 -2.456406 -65.928554
Elettra-Carroponte2024-4906_pt.jpg 4.091532 -54.446369 5.979835 -1.200088 -2.565284 -64.689788
Elettra-Carroponte2024-4914_pt.jpg 9.130793 -61.121064 5.989105 -0.509058 -2.686791 -54.588212
Elettra-Carroponte2024-4915_pt.jpg 9.856746 -61.899444 5.995483 -0.531922 -2.734422 -53.304159
Elettra-Carroponte2024-4916_pt.jpg 10.601834 -62.663371 5.991973 -0.446945 -2.692377 -52.012434
Elettra-Carroponte2024-4917_pt.jpg 11.363313 -63.414216 5.988156 -0.274052 -2.640864 -50.744863
Elettra-Carroponte2024-4918_pt.jpg 12.138518 -64.142930 5.986378 -0.136055 -2.598319 -49.443469
Elettra-Carroponte2024-4919_pt.jpg 12.931005 -64.856737 5.987821 -0.057012 -2.658688 -48.103500
Elettra-Carroponte2024-4920_pt.jpg 13.740009 -65.558546 5.995073 -0.070444 -2.659710 -46.852754
Elettra-Carroponte2024-4921_pt.jpg 14.580310 -66.242885 6.005265 -0.139557 -2.726915 -45.600620
Elettra-Carroponte2024-4922_pt.jpg 15.418235 -66.898837 6.014840 -0.205088 -2.764924 -44.355965
Elettra-Carroponte2024-4923_pt.jpg 16.274474 -67.535549 6.019464 -0.168698 -2.765207 -43.068375
Elettra-Carroponte2024-4924_pt.jpg 17.151226 -68.158692 6.015268 0.011357 -2.547689 -41.755201
Elettra-Carroponte2024-4940_pt.jpg 31.431865 -75.187891 5.290526 3.842665 -14.411781 -26.012624
Elettra-Carroponte2024-4941_pt.jpg 33.466746 -75.561715 5.936951 1.998314 -2.511759 -19.616671
Elettra-Carroponte2024-4942_pt.jpg 34.510245 -75.790126 5.936405 2.116863 -2.528297 -18.299913
Elettra-Carroponte2024-4943_pt.jpg 35.533226 -75.982229 5.937210 2.034330 -2.714862 -17.052256
Elettra-Carroponte2024-4944_pt.jpg 36.555371 -76.156279 5.952926 1.980433 -3.027216 -15.901291
Elettra-Carroponte2024-4945_pt.jpg 37.605353 -76.317391 5.972893 1.976723 -2.937651 -14.792782
Elettra-Carroponte2024-4946_pt.jpg 38.747563 -76.393036 5.991111 1.509854 -2.494215 -13.476273
Elettra-Carroponte2024-4947_pt.jpg 39.817107 -76.485950 5.985082 1.458019 -2.274028 -12.230610
Elettra-Carroponte2024-4948_pt.jpg 40.876693 -76.575454 5.972939 1.526669 -2.116670 -10.972774
Elettra-Carroponte2024-4949_pt.jpg 41.935914 -76.641624 5.968916 1.610344 -1.901536 -9.682654
Elettra-Carroponte2024-4950_pt.jpg 43.001916 -76.680014 5.964540 1.624077 -1.805392 -8.356574
Elettra-Carroponte2024-4951_pt.jpg 44.065987 -76.693080 5.965058 1.626500 -1.895942 -7.019114
Elettra-Carroponte2024-4952_pt.jpg 45.128536 -76.681267 5.970317 1.641138 -2.060812 -5.666410
Elettra-Carroponte2024-4953_pt.jpg 46.190298 -76.649459 5.977035 1.661927 -2.123634 -4.359100
Elettra-Carroponte2024-4954_pt.jpg 47.251616 -76.592116 5.981251 1.743976 -2.109664 -3.011833
Elettra-Carroponte2024-4955_pt.jpg 48.309830 -76.509760 5.974673 1.635061 -1.743724 -1.820766
Elettra-Carroponte2024-4956_pt.jpg 49.366769 -76.404235 5.967178 1.796862 -1.725361 -0.474675
Elettra-Carroponte2024-4957_pt.jpg 50.420070 -76.272830 5.962660 1.804768 -1.557379 0.811726
Elettra-Carroponte2024-4958_pt.jpg 51.484441 -76.120766 5.962610 1.929494 -1.599892 2.142845
Elettra-Carroponte2024-4959_pt.jpg 52.531890 -75.942754 5.965511 1.877697 -1.552236 3.410304
Elettra-Carroponte2024-4960_pt.jpg 53.572238 -75.744742 5.971201 1.948649 -1.652244 4.699064
Elettra-Carroponte2024-4961_pt.jpg 54.600556 -75.529873 5.976211 2.059459 -1.800338 5.997781
Elettra-Carroponte2024-4962_pt.jpg 55.614719 -75.288932 5.972684 2.073805 -1.830145 7.231955
Elettra-Carroponte2024-4963_pt.jpg 56.635871 -75.029212 5.966137 2.047986 -1.574781 8.426596
Elettra-Carroponte2024-4964_pt.jpg 57.651492 -74.742434 5.956886 2.038702 -1.276093 9.658727
Elettra-Carroponte2024-4965_pt.jpg 58.667972 -74.425878 5.948930 2.103225 -1.189980 10.984600
Elettra-Carroponte2024-4966_pt.jpg 59.695252 -74.087435 5.946705 2.133116 -1.085978 12.260737
Elettra-Carroponte2024-4967_pt.jpg 60.724017 -73.719403 5.949573 2.246359 -1.272473 13.588684
Elettra-Carroponte2024-4968_pt.jpg 61.742123 -73.325794 5.954407 2.281344 -1.296875 14.922101
Elettra-Carroponte2024-4969_pt.jpg 62.750018 -72.907053 5.962494 2.271264 -1.332661 16.209972
Elettra-Carroponte2024-4970_pt.jpg 63.753665 -72.465240 5.960724 2.316540 -1.281863 17.520983
Elettra-Carroponte2024-4971_pt.jpg 64.751257 -71.995074 5.948661 2.264872 -0.975004 18.847564
Elettra-Carroponte2024-4972_pt.jpg 65.733592 -71.509875 5.940140 2.228776 -0.872441 20.109657
Elettra-Carroponte2024-4973_pt.jpg 66.712748 -70.996470 5.937886 2.157403 -0.754017 21.412853
Elettra-Carroponte2024-4974_pt.jpg 67.680776 -70.457926 5.939587 2.226503 -0.865657 22.711474
Elettra-Carroponte2024-4975_pt.jpg 68.646535 -69.900544 5.946465 2.351950 -0.935248 24.063584
Elettra-Carroponte2024-4976_pt.jpg 69.617032 -69.310681 5.953331 2.464853 -0.980024 25.415303
Elettra-Carroponte2024-4977_pt.jpg 70.567743 -68.698356 5.956100 2.516525 -0.960419 26.768722
Elettra-Carroponte2024-4978_pt.jpg 71.506208 -68.057798 5.949191 2.445682 -0.784523 28.126101
Elettra-Carroponte2024-4979_pt.jpg 72.425309 -67.395506 5.942000 2.412216 -0.604911 29.536906
Elettra-Carroponte2024-4980_pt.jpg 73.325789 -66.708594 5.935867 2.389682 -0.516972 30.935306
Elettra-Carroponte2024-4981_pt.jpg 74.216306 -66.004147 5.936571 2.348088 -0.379849 32.325744
Elettra-Carroponte2024-4982_pt.jpg 75.084673 -65.284246 5.940267 2.522050 -0.537909 33.680044
Elettra-Carroponte2024-4983_pt.jpg 75.934714 -64.542372 5.945402 2.475614 -0.468454 35.015284
Elettra-Carroponte2024-4984_pt.jpg 76.763199 -63.783950 5.953267 2.480785 -0.533852 36.323680
Elettra-Carroponte2024-4985_pt.jpg 77.575827 -63.001798 5.946233 2.524179 -0.383938 37.773434
Elettra-Carroponte2024-4986_pt.jpg 78.371610 -62.193239 5.937065 2.460533 -0.275962 39.149001
Elettra-Carroponte2024-4987_pt.jpg 79.146711 -61.372322 5.928419 2.306543 -0.020184 40.535581
Elettra-Carroponte2024-4988_pt.jpg 79.907908 -60.521410 5.928383 2.370695 -0.036141 41.952115
Elettra-Carroponte2024-4989_pt.jpg 80.643654 -59.660188 5.929403 2.469598 -0.061630 43.340203
Elettra-Carroponte2024-4990_pt.jpg 81.359574 -58.784404 5.934564 2.697940 -0.196148 44.754746
Elettra-Carroponte2024-4991_pt.jpg 82.050235 -57.900897 5.938921 2.590138 -0.108452 46.041539
Elettra-Carroponte2024-4992_pt.jpg 82.718110 -57.002874 5.939465 2.640344 -0.108658 47.332123
Elettra-Carroponte2024-4993_pt.jpg 83.364313 -56.089621 5.929288 2.511787 0.106522 48.686829
Elettra-Carroponte2024-4994_pt.jpg 83.989989 -55.160279 5.922808 2.460823 0.213812 49.979072
Elettra-Carroponte2024-4995_pt.jpg 84.592542 -54.210686 5.920650 2.332909 0.359554 51.349164
Elettra-Carroponte2024-4996_pt.jpg 85.176764 -53.241515 5.922168 2.475871 0.271985 52.691039
Elettra-Carroponte2024-4997_pt.jpg 85.739121 -52.266989 5.927019 2.528009 0.325338 54.072444
Elettra-Carroponte2024-5001_pt.jpg 87.792040 -48.178733 5.910802 2.436066 0.847054 59.471527
Elettra-Carroponte2024-5002_pt.jpg 88.270896 -47.045212 5.900979 2.369208 0.983012 60.945458
Elettra-Carroponte2024-5003_pt.jpg 88.713387 -45.921205 5.899101 2.304072 0.966797 62.366642
Elettra-Carroponte2024-5004_pt.jpg 89.120953 -44.786232 5.900923 2.356070 1.084372 63.959754
Elettra-Carroponte2024-5005_pt.jpg 89.502029 -43.649221 5.903948 2.488383 1.100198 65.450703
Elettra-Carroponte2024-5008_pt.jpg 90.432296 -40.278461 5.888891 2.288680 1.253494 69.613126
Elettra-Carroponte2024-5009_pt.jpg 90.686016 -39.146673 5.881761 2.138740 1.295688 70.982608
Elettra-Carroponte2024-5010_pt.jpg 90.916751 -38.007189 5.880635 2.047916 1.363467 72.459291
Elettra-Carroponte2024-5011_pt.jpg 91.123546 -36.871444 5.883479 2.261898 1.377784 73.796786
Elettra-Carroponte2024-5012_pt.jpg 91.303027 -35.730421 5.887167 2.393233 1.374402 75.140578
Elettra-Carroponte2024-5013_pt.jpg 91.458854 -34.583609 5.891067 2.367183 1.484428 76.506245
Elettra-Carroponte2024-5014_pt.jpg 91.576325 -33.434614 5.884274 2.164805 1.521201 77.856854
Elettra-Carroponte2024-5015_pt.jpg 91.675727 -32.280704 5.874100 2.000711 1.652630 79.222794
Elettra-Carroponte2024-5016_pt.jpg 91.735167 -31.130497 5.868896 1.925967 1.664955 80.606241
Elettra-Carroponte2024-5017_pt.jpg 91.771578 -29.973687 5.867935 1.886811 1.666982 82.021105
Elettra-Carroponte2024-5018_pt.jpg 91.780486 -28.823317 5.868990 2.003238 1.701562 83.382345
Elettra-Carroponte2024-5019_pt.jpg 91.762846 -27.676311 5.874954 2.133485 1.715927 84.745385
Elettra-Carroponte2024-5020_pt.jpg 91.716558 -26.527710 5.881812 2.088513 1.726982 86.137948
Elettra-Carroponte2024-5021_pt.jpg 91.641762 -25.376129 5.881209 2.070343 1.882898 87.564665
Elettra-Carroponte2024-5022_pt.jpg 91.542544 -24.245998 5.873912 1.850840 1.880154 88.927479
Elettra-Carroponte2024-5023_pt.jpg 91.410204 -23.124014 5.868933 1.643704 1.893400 90.284224
Elettra-Carroponte2024-5024_pt.jpg 91.252279 -22.002341 5.869703 1.687466 1.916571 91.694934
Elettra-Carroponte2024-5025_pt.jpg 91.063696 -20.882898 5.873939 1.677690 1.983231 93.160009
Elettra-Carroponte2024-5026_pt.jpg 90.852236 -19.773581 5.881641 1.835193 1.963345 94.493566
Elettra-Carroponte2024-5027_pt.jpg 90.608371 -18.670072 5.892481 1.891935 1.982135 95.923721
Elettra-Carroponte2024-5028_pt.jpg 90.341255 -17.574988 5.898920 1.865071 1.993325 97.319079
Elettra-Carroponte2024-5029_pt.jpg 90.048882 -16.479153 5.894155 1.650533 1.992823 98.701109
Elettra-Carroponte2024-5030_pt.jpg 89.734766 -15.396973 5.887613 1.413777 2.027088 100.128532
Elettra-Carroponte2024-5031_pt.jpg 89.389022 -14.315569 5.885758 1.267194 2.023284 101.472875
Elettra-Carroponte2024-5032_pt.jpg 89.025303 -13.243828 5.883712 1.194641 2.103910 102.840427
Elettra-Carroponte2024-5033_pt.jpg 88.726227 -12.275553 5.932085 2.865679 3.850102 104.136406
Elettra-Carroponte2024-5191_pt.jpg -1.825818 -40.567382 5.945176 -1.782517 -2.289651 -82.761467
Elettra-Carroponte2024-5968_pt.jpg 3.305184 -40.514544 5.636122 -0.525238 -1.173023 -77.594365
Elettra-Carroponte2024-5969_pt.jpg 3.513955 -41.239049 5.631467 -0.304404 -1.175351 -76.521016
Elettra-Carroponte2024-5970_pt.jpg 3.735613 -41.955193 5.629351 -0.380275 -1.215635 -75.476608
Elettra-Carroponte2024-5971_pt.jpg 3.971652 -42.685360 5.628785 -0.284367 -1.179192 -74.433425
Elettra-Carroponte2024-5972_pt.jpg 4.228922 -43.427762 5.630794 -0.429789 -1.263247 -73.340346
Elettra-Carroponte2024-5973_pt.jpg 4.500703 -44.174553 5.633892 -0.300059 -1.285721 -72.192221
Elettra-Carroponte2024-5974_pt.jpg 4.782635 -44.894792 5.640347 -0.461218 -1.374998 -71.081806
Elettra-Carroponte2024-5975_pt.jpg 5.078469 -45.622736 5.649992 -0.494560 -1.385702 -70.112087
Elettra-Carroponte2024-5976_pt.jpg 5.391331 -46.346877 5.654157 -0.534104 -1.449401 -68.989447
Elettra-Carroponte2024-5977_pt.jpg 5.720618 -47.069932 5.652528 -0.362567 -1.401066 -67.981450
Elettra-Carroponte2024-5978_pt.jpg 6.056452 -47.787904 5.651447 -0.238708 -1.406056 -66.982155
Elettra-Carroponte2024-5979_pt.jpg 6.403121 -48.492391 5.648611 -0.059827 -1.472506 -65.935872
Elettra-Carroponte2024-5980_pt.jpg 6.763032 -49.188670 5.647803 0.095685 -1.401972 -64.971030
Elettra-Carroponte2024-5981_pt.jpg 7.141636 -49.890075 5.649784 0.082420 -1.473268 -63.925625
Elettra-Carroponte2024-5982_pt.jpg 7.529953 -50.585548 5.653581 0.184412 -1.441418 -62.924680
Elettra-Carroponte2024-5983_pt.jpg 7.931306 -51.266335 5.655391 0.148645 -1.506720 -61.825437
Elettra-Carroponte2024-5984_pt.jpg 8.341827 -51.935362 5.659723 -0.069362 -1.549986 -60.857441
Elettra-Carroponte2024-5985_pt.jpg 8.764972 -52.598495 5.661997 -0.019055 -1.489596 -59.857463
Elettra-Carroponte2024-5986_pt.jpg 9.197827 -53.244566 5.658093 -0.396942 -1.561934 -58.979330
Elettra-Carroponte2024-5987_pt.jpg 9.642173 -53.889556 5.652232 0.063224 -1.566545 -57.693022
Elettra-Carroponte2024-5988_pt.jpg 10.097799 -54.524400 5.647229 0.210452 -1.433327 -56.718633
Elettra-Carroponte2024-5989_pt.jpg 10.560475 -55.149462 5.644428 0.308770 -1.419995 -55.654869
Elettra-Carroponte2024-5990_pt.jpg 11.043077 -55.773618 5.643225 0.297988 -1.453630 -54.570098
Elettra-Carroponte2024-5991_pt.jpg 11.530952 -56.385160 5.645426 0.292488 -1.444519 -53.566047
Elettra-Carroponte2024-5992_pt.jpg 12.032306 -56.988522 5.649816 0.111892 -1.605742 -52.505097
Elettra-Carroponte2024-5993_pt.jpg 12.545801 -57.583180 5.656662 -0.013360 -1.567582 -51.580669
Elettra-Carroponte2024-6068_pt.jpg 68.327627 -64.160288 5.629442 1.010793 -0.087807 31.344422
Elettra-Carroponte2024-6069_pt.jpg 69.017101 -63.678569 5.624672 0.996996 -0.234711 32.426651
Elettra-Carroponte2024-6071_pt.jpg 70.365978 -62.670324 5.618655 0.974306 0.191212 34.961329
Elettra-Carroponte2024-6072_pt.jpg 71.025528 -62.148338 5.615317 0.850837 0.437986 36.181928
Elettra-Carroponte2024-6073_pt.jpg 71.692279 -61.599900 5.618608 1.086997 0.125127 37.298895
Elettra-Carroponte2024-6074_pt.jpg 72.350286 -61.032592 5.621131 1.058695 0.039410 38.408697
Elettra-Carroponte2024-6075_pt.jpg 72.976910 -60.470042 5.625680 1.293637 -0.142412 39.632674
Elettra-Carroponte2024-6076_pt.jpg 73.576478 -59.910988 5.628649 1.616581 -0.407488 40.772331
Elettra-Carroponte2024-6077_pt.jpg 74.166243 -59.341498 5.624764 1.054589 -0.032322 41.725858
Elettra-Carroponte2024-6078_pt.jpg 74.734350 -58.767792 5.619844 1.100406 0.101055 42.931075
Elettra-Carroponte2024-6079_pt.jpg 75.298261 -58.175287 5.615256 0.962451 0.338210 44.058315
Elettra-Carroponte2024-6080_pt.jpg 75.850093 -57.572754 5.611054 0.996398 0.345667 45.201355
Elettra-Carroponte2024-6081_pt.jpg 76.390097 -56.956467 5.610312 0.972891 0.400430 46.375204
Elettra-Carroponte2024-6082_pt.jpg 76.914989 -56.335831 5.611922 1.109760 0.354847 47.549321
Elettra-Carroponte2024-6083_pt.jpg 77.427323 -55.707127 5.613773 1.122624 0.327484 48.634050
Elettra-Carroponte2024-6084_pt.jpg 77.926834 -55.064598 5.615767 1.123474 0.267388 49.704726
Elettra-Carroponte2024-6085_pt.jpg 78.413440 -54.432075 5.620601 1.277432 0.233879 50.781662
Elettra-Carroponte2024-6086_pt.jpg 78.872984 -53.805286 5.620439 1.283363 0.230404 51.756781
Elettra-Carroponte2024-6087_pt.jpg 79.321773 -53.168235 5.615616 1.229817 0.429065 52.842828
Elettra-Carroponte2024-6088_pt.jpg 79.754363 -52.522805 5.614114 1.209224 0.443092 53.855175
Elettra-Carroponte2024-6089_pt.jpg 80.177181 -51.868656 5.612335 1.100906 0.526467 54.884570
Elettra-Carroponte2024-6090_pt.jpg 80.590578 -51.203933 5.611924 1.057459 0.568657 55.943178
Elettra-Carroponte2024-6091_pt.jpg 80.992572 -50.525441 5.614031 1.135032 0.492079 56.957672
Elettra-Carroponte2024-6092_pt.jpg 81.381963 -49.846889 5.617325 1.181975 0.545862 58.055672
Elettra-Carroponte2024-6093_pt.jpg 81.751823 -49.162930 5.624123 1.415480 0.409212 59.092104
Elettra-Carroponte2024-6094_pt.jpg 82.113172 -48.469478 5.630632 1.446181 0.337461 60.109388
Elettra-Carroponte2024-6095_pt.jpg 82.465397 -47.763122 5.633267 1.308028 0.482266 61.224213
Elettra-Carroponte2024-6096_pt.jpg 82.801996 -47.051672 5.630887 1.329247 0.528766 62.302667
Elettra-Carroponte2024-6106_pt.jpg 85.468395 -39.590975 5.607698 0.630645 1.120558 72.837678
Elettra-Carroponte2024-6107_pt.jpg 85.649756 -38.837370 5.591667 0.715823 1.007484 73.837870
Elettra-Carroponte2024-6108_pt.jpg 85.636526 -38.137444 5.478602 0.730583 -0.755330 75.364910
Elettra-Carroponte2024-6109_pt.jpg 85.965804 -37.302674 5.573896 0.638667 0.888618 75.969780
Elettra-Carroponte2024-6110_pt.jpg 86.109309 -36.532199 5.572447 0.746225 0.822072 76.955913
Elettra-Carroponte2024-6111_pt.jpg 86.243296 -35.766251 5.573858 0.804879 0.872081 78.052250
Elettra-Carroponte2024-6112_pt.jpg 86.362516 -34.996024 5.576019 0.825619 0.873168 79.043456
Elettra-Carroponte2024-6113_pt.jpg 86.465246 -34.219282 5.579254 0.879294 0.818019 80.057461
Elettra-Carroponte2024-6114_pt.jpg 86.560508 -33.447653 5.578911 0.963077 0.986635 81.192341
Elettra-Carroponte2024-6115_pt.jpg 86.635230 -32.669730 5.575045 0.848427 1.000369 82.178871
Elettra-Carroponte2024-6116_pt.jpg 86.696912 -31.885785 5.570153 0.773603 0.940062 83.147713
Elettra-Carroponte2024-6117_pt.jpg 86.739717 -31.105579 5.567282 0.769468 0.958074 84.216869
Elettra-Carroponte2024-6118_pt.jpg 86.770427 -30.323443 5.565801 0.562664 0.961705 85.289661
Elettra-Carroponte2024-6119_pt.jpg 86.788047 -29.536309 5.564223 0.501306 1.015316 86.402838
Elettra-Carroponte2024-6120_pt.jpg 86.792173 -28.758852 5.564286 0.705359 0.992197 87.418603
Elettra-Carroponte2024-6121_pt.jpg 86.782406 -27.980926 5.567641 0.639070 0.978491 88.452989
Elettra-Carroponte2024-6122_pt.jpg 86.758025 -27.208566 5.570908 0.803597 0.935273 89.440781
Elettra-Carroponte2024-6123_pt.jpg 86.718764 -26.425452 5.574214 0.771455 0.962781 90.555959
Elettra-Carroponte2024-6124_pt.jpg 86.666784 -25.653702 5.573666 1.104646 1.024322 91.585250
Elettra-Carroponte2024-6125_pt.jpg 86.593197 -24.873116 5.568193 0.662444 0.972599 92.667693
Elettra-Carroponte2024-6126_pt.jpg 86.509610 -24.095944 5.564946 0.526981 0.960116 93.716113
Elettra-Carroponte2024-6127_pt.jpg 86.399341 -23.301014 5.563573 0.612834 0.991138 94.880206
Elettra-Carroponte2024-6128_pt.jpg 86.284557 -22.493445 5.563514 0.504673 1.016495 96.030808
Elettra-Carroponte2024-6129_pt.jpg 86.144229 -21.689601 5.566883 0.505065 0.974834 97.150991
Elettra-Carroponte2024-6130_pt.jpg 85.991587 -20.889530 5.571636 0.656223 0.982545 98.279956
Elettra-Carroponte2024-6131_pt.jpg 85.821833 -20.092497 5.577795 0.884624 0.935698 99.322765
Elettra-Carroponte2024-6132_pt.jpg 85.641806 -19.302966 5.584315 0.946587 0.936286 100.381583
Elettra-Carroponte2024-6133_pt.jpg 85.442482 -18.517812 5.584695 0.751237 1.002654 101.639926
Elettra-Carroponte2024-6134_pt.jpg 85.225678 -17.735807 5.582235 0.678735 0.979586 102.786653
Elettra-Carroponte2024-6135_pt.jpg 85.001539 -16.958296 5.579150 0.557492 0.991461 103.878609
Elettra-Carroponte2024-6136_pt.jpg 84.756742 -16.188533 5.576738 0.331423 0.940838 104.999538
Elettra-Carroponte2024-6137_pt.jpg 84.497650 -15.411067 5.578042 0.353888 0.976195 106.124198
Elettra-Carroponte2024-6138_pt.jpg 84.224742 -14.643081 5.580117 0.524928 1.024830 107.236994
Elettra-Carroponte2024-6139_pt.jpg 83.939495 -13.884933 5.582000 0.447012 0.998199 108.349088
Elettra-Carroponte2024-6140_pt.jpg 83.637705 -13.124169 5.587190 0.515723 1.020972 109.384097
Elettra-Carroponte2024-6141_pt.jpg 83.324852 -12.386590 5.590934 0.575701 1.094709 110.540859
Elettra-Carroponte2024-6142_pt.jpg 82.992801 -11.642108 5.589732 0.441034 0.988439 111.562500
Elettra-Carroponte2024-6143_pt.jpg 82.655084 -10.906943 5.584209 0.340691 1.025839 112.651674
Elettra-Carroponte2024-6144_pt.jpg 82.301370 -10.180654 5.582591 0.235361 0.976216 113.668506
Elettra-Carroponte2024-6145_pt.jpg 81.932689 -9.460671 5.578189 0.116433 0.953471 114.722620
Elettra-Carroponte2024-6146_pt.jpg 81.545860 -8.736937 5.577537 0.127254 0.971176 115.818564
Elettra-Carroponte2024-6147_pt.jpg 81.153915 -8.035332 5.577103 0.112254 1.100696 116.996979
Elettra-Carroponte2024-6148_pt.jpg 80.746808 -7.330456 5.580417 0.244089 1.051555 117.927277
Elettra-Carroponte2024-6149_pt.jpg 80.319971 -6.631091 5.584464 0.218067 1.022965 118.988915
Elettra-Carroponte2024-6150_pt.jpg 79.880085 -5.943281 5.587977 0.290315 1.071924 120.087819
Elettra-Carroponte2024-6151_pt.jpg 79.425565 -5.260835 5.585984 0.231602 1.014317 121.184646
Elettra-Carroponte2024-6152_pt.jpg 78.957081 -4.583665 5.576278 0.003840 0.977537 122.343483
Elettra-Carroponte2024-6153_pt.jpg 78.482592 -3.926221 5.565749 0.011660 0.930829 123.364756
Elettra-Carroponte2024-6154_pt.jpg 77.989561 -3.268885 5.558257 -0.158354 0.848598 124.490257
